TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
3.31200000e-08,3.31200000e-08,-1.59069902e-10,-1.90883882e-10,1.90883882e-10
3.33200000e-08,3.33200000e-08,-1.55974148e-10,-1.87168977e-10,1.87168977e-10
3.35200000e-08,3.35200000e-08,-1.52990739e-10,-1.83588887e-10,1.83588887e-10
3.37200000e-08,3.37200000e-08,-1.50113082e-10,-1.80135698e-10,1.80135698e-10
3.39200000e-08,3.39200000e-08,-1.47334670e-10,-1.76801604e-10,1.76801604e-10
3.41200000e-08,3.41200000e-08,-1.44648418e-10,-1.73578102e-10,1.73578102e-10
3.43200000e-08,3.43200000e-08,-2.92415609e-07,-3.50898730e-07,3.50898730e-07
3.45200000e-08,3.45200000e-08,-1.63996894e-06,-1.96796272e-06,1.96796272e-06
3.47200000e-08,3.47200000e-08,-4.20917331e-06,-5.05100798e-06,5.05100798e-06
3.49200000e-08,3.49200000e-08,-7.54933955e-06,-9.05920746e-06,9.05920746e-06
3.51200000e-08,3.51200000e-08,-9.89395362e-06,-1.18727443e-05,1.18727443e-05
3.51412708e-08,3.51412708e-08,-9.60837592e-06,-1.15300511e-05,1.15300511e-05
3.51625417e-08,3.51625417e-08,-9.13621094e-06,-1.09634531e-05,1.09634531e-05
3.52050834e-08,3.52050834e-08,-8.05642177e-06,-9.66770612e-06,9.66770612e-06
3.52476251e-08,3.52476251e-08,-7.00263453e-06,-8.40316144e-06,8.40316144e-06
3.52901667e-08,3.52901667e-08,-6.02199755e-06,-7.22639706e-06,7.22639706e-06
3.53327084e-08,3.53327084e-08,-5.11597668e-06,-6.13917201e-06,6.13917201e-06
3.53752501e-08,3.53752501e-08,-4.28310591e-06,-5.13972710e-06,5.13972710e-06
3.54177918e-08,3.54177918e-08,-3.52485133e-06,-4.22982159e-06,4.22982159e-06
3.54603335e-08,3.54603335e-08,-2.83974681e-06,-3.40769618e-06,3.40769618e-06
3.55028752e-08,3.55028752e-08,-2.22925849e-06,-2.67511019e-06,2.67511019e-06
3.55454169e-08,3.55454169e-08,-1.69192028e-06,-2.03030433e-06,2.03030433e-06
3.55879586e-08,3.55879586e-08,-1.22919820e-06,-1.47503784e-06,1.47503784e-06
3.56305002e-08,3.56305002e-08,-8.39626211e-07,-1.00755145e-06,1.00755145e-06
3.56661284e-08,3.56661284e-08,-5.80982062e-07,-6.97178474e-07,6.97178474e-07
3.57017566e-08,3.57017566e-08,-3.43055259e-06,-4.11666311e-06,4.11666311e-06
3.57070699e-08,3.57070699e-08,-4.38794551e-06,-5.26553461e-06,5.26553461e-06
3.57123833e-08,3.57123833e-08,-5.49291747e-06,-6.59150097e-06,6.59150097e-06
3.57230100e-08,3.57230100e-08,-8.20138727e-06,-9.84166473e-06,9.84166473e-06
3.57336367e-08,3.57336367e-08,-1.16383577e-05,-1.39660292e-05,1.39660292e-05
3.57442634e-08,3.57442634e-08,-1.59016906e-05,-1.90820287e-05,1.90820287e-05
3.57655168e-08,3.57655168e-08,-2.75232860e-05,-3.30279432e-05,3.30279432e-05
3.57867702e-08,3.57867702e-08,-4.48849660e-05,-5.38619592e-05,5.38619592e-05
3.58058983e-08,3.58058983e-08,-6.71796573e-05,-8.06155887e-05,8.06155887e-05
3.58217290e-08,3.58217290e-08,-9.11164789e-05,-1.09339775e-04,1.09339775e-04
3.58349010e-08,3.58349010e-08,-1.15102022e-04,-1.38122427e-04,1.38122427e-04
3.58464201e-08,3.58464201e-08,-1.43562153e-04,-1.72274584e-04,1.72274584e-04
3.58478853e-08,3.58478853e-08,-1.47247007e-04,-1.76696408e-04,1.76696408e-04
3.58493505e-08,3.58493505e-08,-1.50869102e-04,-1.81042923e-04,1.81042923e-04
3.58522808e-08,3.58522808e-08,-1.57619637e-04,-1.89143564e-04,1.89143564e-04
3.58552112e-08,3.58552112e-08,-1.63052858e-04,-1.95663429e-04,1.95663429e-04
3.58581416e-08,3.58581416e-08,-1.66581234e-04,-1.99897481e-04,1.99897481e-04
3.58610720e-08,3.58610720e-08,-1.67886426e-04,-2.01463711e-04,2.01463711e-04
3.58640023e-08,3.58640023e-08,-1.66909915e-04,-2.00291898e-04,2.00291898e-04
3.58669327e-08,3.58669327e-08,-1.63791338e-04,-1.96549606e-04,1.96549606e-04
3.58698631e-08,3.58698631e-08,-1.58796236e-04,-1.90555484e-04,1.90555484e-04
3.58727934e-08,3.58727934e-08,-1.52252322e-04,-1.82702787e-04,1.82702787e-04
3.58757238e-08,3.58757238e-08,-1.44512127e-04,-1.73414552e-04,1.73414552e-04
3.58786542e-08,3.58786542e-08,-1.42143268e-04,-1.70571922e-04,1.70571922e-04
3.58845149e-08,3.58845149e-08,-1.76379213e-04,-2.11655056e-04,2.11655056e-04
3.58903756e-08,3.58903756e-08,-2.48368330e-04,-2.98041995e-04,2.98041995e-04
3.58951065e-08,3.58951065e-08,-3.08093882e-04,-3.69712658e-04,3.69712658e-04
3.58993629e-08,3.58993629e-08,-3.53645935e-04,-4.24375121e-04,4.24375121e-04
3.59036193e-08,3.59036193e-08,-3.89897430e-04,-4.67876916e-04,4.67876916e-04
3.59078757e-08,3.59078757e-08,-4.17283519e-04,-5.00740223e-04,5.00740223e-04
3.59121321e-08,3.59121321e-08,-4.37080737e-04,-5.24496884e-04,5.24496884e-04
3.59163885e-08,3.59163885e-08,-4.32890607e-04,-5.19468729e-04,5.19468729e-04
3.59206449e-08,3.59206449e-08,-3.84159673e-04,-4.60991608e-04,4.60991608e-04
3.59249013e-08,3.59249013e-08,-3.08197299e-04,-3.69836759e-04,3.69836759e-04
3.59291577e-08,3.59291577e-08,-2.28850927e-04,-2.74621113e-04,2.74621113e-04
3.59334142e-08,3.59334142e-08,-1.61895823e-04,-1.94274987e-04,1.94274987e-04
3.59376706e-08,3.59376706e-08,-1.12200984e-04,-1.34641180e-04,1.34641180e-04
3.59419270e-08,3.59419270e-08,-7.79821886e-05,-9.35786264e-05,9.35786264e-05
3.59461834e-08,3.59461834e-08,-5.53244402e-05,-6.63893282e-05,6.63893282e-05
3.59546962e-08,3.59546962e-08,-2.99863732e-05,-3.59836478e-05,3.59836478e-05
3.59632090e-08,3.59632090e-08,-1.92854242e-05,-2.31425090e-05,2.31425090e-05
3.59717218e-08,3.59717218e-08,-1.40510797e-05,-1.68612956e-05,1.68612956e-05
3.59887474e-08,3.59887474e-08,-8.83379542e-06,-1.06005545e-05,1.06005545e-05
3.60057730e-08,3.60057730e-08,-6.38644129e-06,-7.66372954e-06,7.66372954e-06
3.60227986e-08,3.60227986e-08,-4.83654011e-06,-5.80384813e-06,5.80384813e-06
3.60568498e-08,3.60568498e-08,-3.02945715e-06,-3.63534857e-06,3.63534857e-06
3.61249523e-08,3.61249523e-08,-1.49265191e-06,-1.79118230e-06,1.79118230e-06
3.62611571e-08,3.62611571e-08,-5.66315033e-07,-6.79578039e-07,6.79578039e-07
3.63973620e-08,3.63973620e-08,-3.10209884e-07,-3.72251861e-07,3.72251861e-07
3.65973620e-08,3.65973620e-08,-1.57087721e-07,-1.88505265e-07,1.88505265e-07
3.67973620e-08,3.67973620e-08,-1.00060148e-07,-1.20072178e-07,1.20072178e-07
3.69973620e-08,3.69973620e-08,-6.49041890e-08,-7.78850268e-08,7.78850268e-08
3.71973620e-08,3.71973620e-08,-4.99552142e-08,-5.99462570e-08,5.99462570e-08
3.73973620e-08,3.73973620e-08,-3.51882474e-08,-4.22258969e-08,4.22258969e-08
3.75973620e-08,3.75973620e-08,-3.01595094e-08,-3.61914113e-08,3.61914113e-08
3.77973620e-08,3.77973620e-08,-2.19384632e-08,-2.63261559e-08,2.63261559e-08
3.79973620e-08,3.79973620e-08,-2.02992909e-08,-2.43591491e-08,2.43591491e-08
3.81973620e-08,3.81973620e-08,-1.49015242e-08,-1.78818291e-08,1.78818291e-08
3.83973620e-08,3.83973620e-08,-1.46697287e-08,-1.76036745e-08,1.76036745e-08
3.85973620e-08,3.85973620e-08,-1.07227070e-08,-1.28672484e-08,1.28672484e-08
3.87973620e-08,3.87973620e-08,-1.11515089e-08,-1.33818107e-08,1.33818107e-08
3.89973620e-08,3.89973620e-08,-8.03921221e-09,-9.64705465e-09,9.64705465e-09
3.91973620e-08,3.91973620e-08,-8.80661448e-09,-1.05679374e-08,1.05679374e-08
3.93973620e-08,3.93973620e-08,-6.21279478e-09,-7.45535373e-09,7.45535373e-09
3.95973620e-08,3.95973620e-08,-7.16650963e-09,-8.59981156e-09,8.59981156e-09
3.97973620e-08,3.97973620e-08,-4.91256106e-09,-5.89507327e-09,5.89507327e-09
3.99973620e-08,3.99973620e-08,-5.97553286e-09,-7.17063943e-09,7.17063943e-09
4.00000000e-08,4.00000000e-08,-4.57820926e-09,-5.49385111e-09,5.49385111e-09
4.00026380e-08,4.00026380e-08,-5.23158170e-09,-6.27789804e-09,6.27789804e-09
4.00079139e-08,4.00079139e-08,-5.19509834e-09,-6.23411800e-09,6.23411800e-09
4.00184659e-08,4.00184659e-08,-5.14147361e-09,-6.16976834e-09,6.16976834e-09
4.00395697e-08,4.00395697e-08,-5.08337723e-09,-6.10005267e-09,6.10005267e-09
4.00817773e-08,4.00817773e-08,-4.98525475e-09,-5.98230571e-09,5.98230571e-09
4.01661927e-08,4.01661927e-08,-4.79385298e-09,-5.75262357e-09,5.75262357e-09
4.03350233e-08,4.03350233e-08,-4.44473254e-09,-5.33367905e-09,5.33367905e-09
4.05350233e-08,4.05350233e-08,-4.07754851e-09,-4.89305822e-09,4.89305822e-09
4.07350233e-08,4.07350233e-08,-3.75530866e-09,-4.50637039e-09,4.50637039e-09
4.09350233e-08,4.09350233e-08,-3.46939478e-09,-4.16327373e-09,4.16327373e-09
4.11350233e-08,4.11350233e-08,-3.21591029e-09,-3.85909235e-09,3.85909235e-09
4.13350233e-08,4.13350233e-08,-2.98894382e-09,-3.58673258e-09,3.58673258e-09
4.15350233e-08,4.15350233e-08,-2.78595441e-09,-3.34314529e-09,3.34314529e-09
4.17350233e-08,4.17350233e-08,-2.60278116e-09,-3.12333739e-09,3.12333739e-09
4.19350233e-08,4.19350233e-08,-2.43770979e-09,-2.92525175e-09,2.92525175e-09
4.21350233e-08,4.21350233e-08,-2.28774915e-09,-2.74529898e-09,2.74529898e-09
4.23350233e-08,4.23350233e-08,-2.15170518e-09,-2.58204621e-09,2.58204621e-09
4.25350233e-08,4.25350233e-08,-2.02738852e-09,-2.43286622e-09,2.43286622e-09
4.27350233e-08,4.27350233e-08,-1.91394294e-09,-2.29673153e-09,2.29673153e-09
4.29350233e-08,4.29350233e-08,-1.80974048e-09,-2.17168857e-09,2.17168857e-09
4.31350233e-08,4.31350233e-08,-1.71415095e-09,-2.05698115e-09,2.05698115e-09
4.33350233e-08,4.33350233e-08,-1.62594660e-09,-1.95113592e-09,1.95113592e-09
4.35350233e-08,4.35350233e-08,-1.54465287e-09,-1.85358345e-09,1.85358345e-09
4.37350233e-08,4.37350233e-08,-1.46933179e-09,-1.76319815e-09,1.76319815e-09
4.39350233e-08,4.39350233e-08,-1.39961887e-09,-1.67954265e-09,1.67954265e-09
4.41350233e-08,4.41350233e-08,-1.33478889e-09,-1.60174667e-09,1.60174667e-09
4.43350233e-08,4.43350233e-08,-1.27455712e-09,-1.52946854e-09,1.52946854e-09
4.45350233e-08,4.45350233e-08,-1.21835650e-09,-1.46202780e-09,1.46202780e-09
4.47350233e-08,4.47350233e-08,-1.16596145e-09,-1.39915374e-09,1.39915374e-09
4.49350233e-08,4.49350233e-08,-1.11692381e-09,-1.34030857e-09,1.34030857e-09
4.51350233e-08,4.51350233e-08,-1.07106274e-09,-1.28527529e-09,1.28527529e-09
4.53350233e-08,4.53350233e-08,-1.02802042e-09,-1.23362451e-09,1.23362451e-09
4.55350233e-08,4.55350233e-08,-9.87650486e-10,-1.18518058e-09,1.18518058e-09
4.57350233e-08,4.57350233e-08,-9.49664424e-10,-1.13959731e-09,1.13959731e-09
4.59350233e-08,4.59350233e-08,-9.13942818e-10,-1.09673138e-09,1.09673138e-09
4.61350233e-08,4.61350233e-08,-8.80250867e-10,-1.05630104e-09,1.05630104e-09
4.63350233e-08,4.63350233e-08,-8.48490493e-10,-1.01818859e-09,1.01818859e-09
4.65350233e-08,4.65350233e-08,-8.18468890e-10,-9.82162668e-10,9.82162668e-10
4.67350233e-08,4.67350233e-08,-7.90105060e-10,-9.48126072e-10,9.48126072e-10
4.69350233e-08,4.69350233e-08,-7.63239333e-10,-9.15887200e-10,9.15887200e-10
4.71350233e-08,4.71350233e-08,-7.37804505e-10,-8.85365406e-10,8.85365406e-10
4.73350233e-08,4.73350233e-08,-7.13667276e-10,-8.56400731e-10,8.56400731e-10
4.75350233e-08,4.75350233e-08,-6.90771665e-10,-8.28925998e-10,8.28925998e-10
4.77350233e-08,4.77350233e-08,-6.69005536e-10,-8.02806643e-10,8.02806643e-10
4.79350233e-08,4.79350233e-08,-6.48322095e-10,-7.77986515e-10,7.77986515e-10
4.81350233e-08,4.81350233e-08,-6.28626336e-10,-7.54351603e-10,7.54351603e-10
4.83350233e-08,4.83350233e-08,-6.09879022e-10,-7.31854826e-10,7.31854826e-10
4.85350233e-08,4.85350233e-08,-5.91999117e-10,-7.10398940e-10,7.10398940e-10
4.87350233e-08,4.87350233e-08,-5.74953631e-10,-6.89944357e-10,6.89944357e-10
4.89350233e-08,4.89350233e-08,-5.58673014e-10,-6.70407617e-10,6.70407617e-10
4.91350233e-08,4.91350233e-08,-5.43129452e-10,-6.51755343e-10,6.51755343e-10
4.93350233e-08,4.93350233e-08,-5.28262909e-10,-6.33915491e-10,6.33915491e-10
4.95350233e-08,4.95350233e-08,-5.14049878e-10,-6.16859853e-10,6.16859853e-10
4.97350233e-08,4.97350233e-08,-5.00438255e-10,-6.00525906e-10,6.00525906e-10
4.99350233e-08,4.99350233e-08,-4.87408126e-10,-5.84889751e-10,5.84889751e-10
5.00000000e-08,5.00000000e-08,-4.83289438e-10,-5.79947326e-10,5.79947326e-10
5.00200000e-08,5.00200000e-08,-4.82036558e-10,-5.78443869e-10,5.78443869e-10
5.00400000e-08,5.00400000e-08,-4.80788796e-10,-5.76946555e-10,5.76946555e-10
5.00800000e-08,5.00800000e-08,-4.78304022e-10,-5.73964827e-10,5.73964827e-10
5.01600000e-08,5.01600000e-08,-4.73397045e-10,-5.68076454e-10,5.68076454e-10
5.03200000e-08,5.03200000e-08,-4.63825015e-10,-5.56590018e-10,5.56590018e-10
5.05200000e-08,5.05200000e-08,-4.52296582e-10,-5.42755899e-10,5.42755899e-10
5.07200000e-08,5.07200000e-08,-4.41229340e-10,-5.29475207e-10,5.29475207e-10
5.09200000e-08,5.09200000e-08,-4.30599115e-10,-5.16718938e-10,5.16718938e-10
5.11200000e-08,5.11200000e-08,-4.20383107e-10,-5.04459729e-10,5.04459729e-10
5.13200000e-08,5.13200000e-08,-4.10560147e-10,-4.92672176e-10,4.92672176e-10
5.15200000e-08,5.15200000e-08,-4.01110267e-10,-4.81332320e-10,4.81332320e-10
5.17200000e-08,5.17200000e-08,-3.92014856e-10,-4.70417827e-10,4.70417827e-10
5.19200000e-08,5.19200000e-08,-3.83256369e-10,-4.59907643e-10,4.59907643e-10
5.21200000e-08,5.21200000e-08,-3.74818394e-10,-4.49782073e-10,4.49782073e-10
5.23200000e-08,5.23200000e-08,-3.66685464e-10,-4.40022556e-10,4.40022556e-10
5.25200000e-08,5.25200000e-08,-3.58843059e-10,-4.30611671e-10,4.30611671e-10
5.27200000e-08,5.27200000e-08,-3.51277501e-10,-4.21533001e-10,4.21533001e-10
5.29200000e-08,5.29200000e-08,-3.43975910e-10,-4.12771092e-10,4.12771092e-10
5.31200000e-08,5.31200000e-08,-3.36926151e-10,-4.04311381e-10,4.04311381e-10
5.33200000e-08,5.33200000e-08,-3.30116768e-10,-3.96140122e-10,3.96140122e-10
5.35200000e-08,5.35200000e-08,-3.23536966e-10,-3.88244359e-10,3.88244359e-10
5.37200000e-08,5.37200000e-08,-3.17176527e-10,-3.80611832e-10,3.80611832e-10
5.39200000e-08,5.39200000e-08,-3.11025820e-10,-3.73230984e-10,3.73230984e-10
5.41200000e-08,5.41200000e-08,-3.05075710e-10,-3.66090852e-10,3.66090852e-10
5.43200000e-08,5.43200000e-08,-6.10635430e-07,-7.32762516e-07,7.32762516e-07
5.45200000e-08,5.45200000e-08,-3.23407926e-06,-3.88089512e-06,3.88089512e-06
5.47200000e-08,5.47200000e-08,-7.89272062e-06,-9.47126474e-06,9.47126474e-06
5.49200000e-08,5.49200000e-08,-1.44617615e-05,-1.73541138e-05,1.73541138e-05
5.49986202e-08,5.49986202e-08,-1.75695123e-05,-2.10834147e-05,2.10834147e-05
5.50289081e-08,5.50289081e-08,-1.88372606e-05,-2.26047127e-05,2.26047127e-05
5.50591960e-08,5.50591960e-08,-2.01455803e-05,-2.41746963e-05,2.41746963e-05
5.51197719e-08,5.51197719e-08,-2.28949420e-05,-2.74739304e-05,2.74739304e-05
5.51742901e-08,5.51742901e-08,-2.55081995e-05,-3.06098394e-05,3.06098394e-05
5.52288084e-08,5.52288084e-08,-2.82553454e-05,-3.39064145e-05,3.39064145e-05
5.52833266e-08,5.52833266e-08,-3.11328924e-05,-3.73594708e-05,3.73594708e-05
5.52887598e-08,5.52887598e-08,-3.14270447e-05,-3.77124536e-05,3.77124536e-05
5.52996260e-08,5.52996260e-08,-3.20187645e-05,-3.84225175e-05,3.84225175e-05
5.53104923e-08,5.53104923e-08,-3.26156963e-05,-3.91388355e-05,3.91388355e-05
5.53213586e-08,5.53213586e-08,-3.32177846e-05,-3.98613415e-05,3.98613415e-05
5.53322248e-08,5.53322248e-08,-3.38250805e-05,-4.05900967e-05,4.05900967e-05
5.53430911e-08,5.53430911e-08,-3.44381151e-05,-4.13257381e-05,4.13257381e-05
5.53539574e-08,5.53539574e-08,-3.50593767e-05,-4.20712521e-05,4.20712521e-05
5.53648236e-08,5.53648236e-08,-3.56947957e-05,-4.28337548e-05,4.28337548e-05
5.53756899e-08,5.53756899e-08,-3.63472246e-05,-4.36166696e-05,4.36166696e-05
5.53865562e-08,5.53865562e-08,-3.69804261e-05,-4.43765114e-05,4.43765114e-05
5.53963358e-08,5.53963358e-08,-3.75117864e-05,-4.50141437e-05,4.50141437e-05
5.54051375e-08,5.54051375e-08,-3.80318104e-05,-4.56381725e-05,4.56381725e-05
5.54139392e-08,5.54139392e-08,-3.85551662e-05,-4.62661995e-05,4.62661995e-05
5.54227408e-08,5.54227408e-08,-3.90818498e-05,-4.68982197e-05,4.68982197e-05
5.54315425e-08,5.54315425e-08,-3.96118566e-05,-4.75342279e-05,4.75342279e-05
5.54403442e-08,5.54403442e-08,-3.95712548e-05,-4.74855058e-05,4.74855058e-05
5.54491459e-08,5.54491459e-08,-3.74477023e-05,-4.49372427e-05,4.49372427e-05
5.54579475e-08,5.54579475e-08,-3.40349289e-05,-4.08419147e-05,4.08419147e-05
5.54667492e-08,5.54667492e-08,-3.04414710e-05,-3.65297652e-05,3.65297652e-05
5.54755509e-08,5.54755509e-08,-2.74040046e-05,-3.28848055e-05,3.28848055e-05
5.54843526e-08,5.54843526e-08,-3.40748480e-05,-4.08898176e-05,4.08898176e-05
5.54931542e-08,5.54931542e-08,-6.88381975e-05,-8.26058370e-05,8.26058370e-05
5.55010757e-08,5.55010757e-08,-1.17488780e-04,-1.40986537e-04,1.40986537e-04
5.55078361e-08,5.55078361e-08,-1.65042387e-04,-1.98050865e-04,1.98050865e-04
5.55139205e-08,5.55139205e-08,-2.08543336e-04,-2.50252003e-04,2.50252003e-04
5.55200048e-08,5.55200048e-08,-2.50205616e-04,-3.00246739e-04,3.00246739e-04
5.55260892e-08,5.55260892e-08,-2.88346844e-04,-3.46016212e-04,3.46016212e-04
5.55269537e-08,5.55269537e-08,-2.92892465e-04,-3.51470958e-04,3.51470958e-04
5.55278183e-08,5.55278183e-08,-2.94606177e-04,-3.53527412e-04,3.53527412e-04
5.55295474e-08,5.55295474e-08,-2.87637800e-04,-3.45165360e-04,3.45165360e-04
5.55312765e-08,5.55312765e-08,-2.67472592e-04,-3.20967111e-04,3.20967111e-04
5.55330055e-08,5.55330055e-08,-2.37558993e-04,-2.85070792e-04,2.85070792e-04
5.55347346e-08,5.55347346e-08,-2.02809919e-04,-2.43371902e-04,2.43371902e-04
5.55364637e-08,5.55364637e-08,-1.67854301e-04,-2.01425161e-04,2.01425161e-04
5.55381928e-08,5.55381928e-08,-1.35957260e-04,-1.63148712e-04,1.63148712e-04
5.55399219e-08,5.55399219e-08,-1.08789482e-04,-1.30547379e-04,1.30547379e-04
5.55416510e-08,5.55416510e-08,-8.67497502e-05,-1.04099700e-04,1.04099700e-04
5.55433801e-08,5.55433801e-08,-6.94580584e-05,-8.33496701e-05,8.33496701e-05
5.55451092e-08,5.55451092e-08,-5.61798820e-05,-6.74158584e-05,6.74158584e-05
5.55468383e-08,5.55468383e-08,-4.61039290e-05,-5.53247149e-05,5.53247149e-05
5.55502965e-08,5.55502965e-08,-3.24746534e-05,-3.89695841e-05,3.89695841e-05
5.55537546e-08,5.55537546e-08,-2.46515262e-05,-2.95818315e-05,2.95818315e-05
5.55572128e-08,5.55572128e-08,-1.98702830e-05,-2.38443396e-05,2.38443396e-05
5.55641292e-08,5.55641292e-08,-1.42500737e-05,-1.71000885e-05,1.71000885e-05
5.55710455e-08,5.55710455e-08,-1.11359822e-05,-1.33631787e-05,1.33631787e-05
5.55771762e-08,5.55771762e-08,-9.19060358e-06,-1.10287243e-05,1.10287243e-05
5.55833068e-08,5.55833068e-08,-7.70583640e-06,-9.24700368e-06,9.24700368e-06
5.55894375e-08,5.55894375e-08,-6.54836577e-06,-7.85803893e-06,7.85803893e-06
5.55955681e-08,5.55955681e-08,-5.63163503e-06,-6.75796203e-06,6.75796203e-06
5.56016987e-08,5.56016987e-08,-4.89576442e-06,-5.87491730e-06,5.87491730e-06
5.56078294e-08,5.56078294e-08,-4.29779250e-06,-5.15735100e-06,5.15735100e-06
5.56139600e-08,5.56139600e-08,-3.80616917e-06,-4.56740301e-06,4.56740301e-06
5.56262213e-08,5.56262213e-08,-3.04823851e-06,-3.65788621e-06,3.65788621e-06
5.56507438e-08,5.56507438e-08,-2.07925990e-06,-2.49511188e-06,2.49511188e-06
5.56997889e-08,5.56997889e-08,-1.08897532e-06,-1.30677038e-06,1.30677038e-06
5.57408448e-08,5.57408448e-08,-6.57371542e-07,-7.88845850e-07,7.88845850e-07
5.57819007e-08,5.57819007e-08,-3.75175455e-07,-4.50210546e-07,4.50210546e-07
5.58640126e-08,5.58640126e-08,-1.35029602e-07,-1.62035522e-07,1.62035522e-07
5.60282363e-08,5.60282363e-08,-6.07163951e-08,-7.28596741e-08,7.28596741e-08
5.62282363e-08,5.62282363e-08,-2.73085284e-08,-3.27702341e-08,3.27702341e-08
5.64282363e-08,5.64282363e-08,-1.87213162e-08,-2.24655795e-08,2.24655795e-08
5.66282363e-08,5.66282363e-08,-1.10185683e-08,-1.32222820e-08,1.32222820e-08
5.68282363e-08,5.68282363e-08,-9.03549659e-09,-1.08425959e-08,1.08425959e-08
5.70282363e-08,5.70282363e-08,-6.07008538e-09,-7.28410245e-09,7.28410245e-09
5.72282363e-08,5.72282363e-08,-5.25360061e-09,-6.30432073e-09,6.30432073e-09
5.74282363e-08,5.74282363e-08,-3.90716061e-09,-4.68859274e-09,4.68859274e-09
5.76282363e-08,5.76282363e-08,-3.40345916e-09,-4.08415100e-09,4.08415100e-09
5.78282363e-08,5.78282363e-08,-2.75439322e-09,-3.30527187e-09,3.30527187e-09
5.80282363e-08,5.80282363e-08,-2.37298670e-09,-2.84758404e-09,2.84758404e-09
5.82282363e-08,5.82282363e-08,-2.05828458e-09,-2.46994149e-09,2.46994149e-09
5.84282363e-08,5.84282363e-08,-1.74716409e-09,-2.09659691e-09,2.09659691e-09
5.86282363e-08,5.86282363e-08,-1.60104032e-09,-1.92124838e-09,1.92124838e-09
5.88282363e-08,5.88282363e-08,-1.34223894e-09,-1.61068672e-09,1.61068672e-09
5.90282363e-08,5.90282363e-08,-1.28235673e-09,-1.53882808e-09,1.53882808e-09
5.92282363e-08,5.92282363e-08,-1.06700150e-09,-1.28040179e-09,1.28040179e-09
5.94282363e-08,5.94282363e-08,-1.05040549e-09,-1.26048659e-09,1.26048659e-09
5.96282363e-08,5.96282363e-08,-8.72283576e-10,-1.04674029e-09,1.04674029e-09
5.98282363e-08,5.98282363e-08,-8.75953367e-10,-1.05114404e-09,1.05114404e-09
6.00000000e-08,6.00000000e-08,-7.39343132e-10,-8.87211758e-10,8.87211758e-10
6.00200000e-08,6.00200000e-08,-7.65609646e-10,-9.18731575e-10,9.18731575e-10
6.00400000e-08,6.00400000e-08,-7.62140403e-10,-9.14568484e-10,9.14568484e-10
6.00800000e-08,6.00800000e-08,-7.51053923e-10,-9.01264708e-10,9.01264708e-10
6.01600000e-08,6.01600000e-08,-7.26724693e-10,-8.72069631e-10,8.72069631e-10
6.03200000e-08,6.03200000e-08,-6.81911222e-10,-8.18293467e-10,8.18293467e-10
6.05200000e-08,6.05200000e-08,-6.31760504e-10,-7.58112605e-10,7.58112605e-10
6.07200000e-08,6.07200000e-08,-5.87219200e-10,-7.04663039e-10,7.04663039e-10
6.09200000e-08,6.09200000e-08,-5.47549494e-10,-6.57059393e-10,6.57059393e-10
6.11200000e-08,6.11200000e-08,-5.11989873e-10,-6.14387848e-10,6.14387848e-10
6.13200000e-08,6.13200000e-08,-4.80055370e-10,-5.76066444e-10,5.76066444e-10
6.15200000e-08,6.15200000e-08,-4.51233151e-10,-5.41479781e-10,5.41479781e-10
6.17200000e-08,6.17200000e-08,-4.25130780e-10,-5.10156936e-10,5.10156936e-10
6.19200000e-08,6.19200000e-08,-4.01459813e-10,-4.81751776e-10,4.81751776e-10
6.21200000e-08,6.21200000e-08,-3.79838574e-10,-4.55806289e-10,4.55806289e-10
6.23200000e-08,6.23200000e-08,-3.60172100e-10,-4.32206520e-10,4.32206520e-10
6.25200000e-08,6.25200000e-08,-3.42051875e-10,-4.10462250e-10,4.10462250e-10
6.27200000e-08,6.27200000e-08,-3.25544090e-10,-3.90652908e-10,3.90652908e-10
6.29200000e-08,6.29200000e-08,-3.10199953e-10,-3.72239944e-10,3.72239944e-10
6.31200000e-08,6.31200000e-08,-2.96215985e-10,-3.55459183e-10,3.55459183e-10
6.33200000e-08,6.33200000e-08,-2.83102329e-10,-3.39722795e-10,3.39722795e-10
6.35200000e-08,6.35200000e-08,-2.71158364e-10,-3.25390036e-10,3.25390036e-10
6.37200000e-08,6.37200000e-08,-2.59858218e-10,-3.11829861e-10,3.11829861e-10
6.39200000e-08,6.39200000e-08,-2.49579990e-10,-2.99495988e-10,2.99495988e-10
6.41200000e-08,6.41200000e-08,-2.39770421e-10,-2.87724505e-10,2.87724505e-10
6.43200000e-08,6.43200000e-08,-2.30865038e-10,-2.77038045e-10,2.77038045e-10
6.45200000e-08,6.45200000e-08,-2.22292417e-10,-2.66750901e-10,2.66750901e-10
6.47200000e-08,6.47200000e-08,-2.14528142e-10,-2.57433771e-10,2.57433771e-10
6.49200000e-08,6.49200000e-08,-2.06991082e-10,-2.48389299e-10,2.48389299e-10
6.51200000e-08,6.51200000e-08,-2.00182636e-10,-2.40219164e-10,2.40219164e-10
6.53200000e-08,6.53200000e-08,-1.93519530e-10,-2.32223436e-10,2.32223436e-10
6.55200000e-08,6.55200000e-08,-1.87517401e-10,-2.25020881e-10,2.25020881e-10
6.57200000e-08,6.57200000e-08,-1.81597304e-10,-2.17916764e-10,2.17916764e-10
6.59200000e-08,6.59200000e-08,-1.76279814e-10,-2.11535777e-10,2.11535777e-10
