TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
5.05500000e-08,5.05500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.07500000e-08,5.07500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.09500000e-08,5.09500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.11500000e-08,5.11500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.13500000e-08,5.13500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.15500000e-08,5.15500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.17500000e-08,5.17500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.19500000e-08,5.19500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.21500000e-08,5.21500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.23500000e-08,5.23500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.25500000e-08,5.25500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.27500000e-08,5.27500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.29500000e-08,5.29500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.31500000e-08,5.31500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.33500000e-08,5.33500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.35500000e-08,5.35500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.37500000e-08,5.37500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.39500000e-08,5.39500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.41500000e-08,5.41500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.43500000e-08,5.43500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.45500000e-08,5.45500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.47500000e-08,5.47500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.49500000e-08,5.49500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.51500000e-08,5.51500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.53500000e-08,5.53500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.55500000e-08,5.55500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.57500000e-08,5.57500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.59500000e-08,5.59500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.61500000e-08,5.61500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.63500000e-08,5.63500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
