Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
166      7.83621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.40345499e-01    1.19999453e+00    1.20000000e+00    1.20000000e+00    4.97739098e-05
167      7.88621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.46345499e-01    1.19999479e+00    1.20000000e+00    1.20000000e+00    4.71654888e-05
168      7.93621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.52345499e-01    1.19999503e+00    1.20000000e+00    1.20000000e+00    4.47484636e-05
169      7.98621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.58345499e-01    1.19999525e+00    1.20000000e+00    1.20000000e+00    4.25008457e-05
170      8.03621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64345499e-01    1.19999546e+00    1.20000000e+00    1.20000000e+00    4.04112154e-05
171      8.08621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.70345499e-01    1.19999566e+00    1.20000000e+00    1.20000000e+00    3.84625324e-05
172      8.13621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.76345499e-01    1.19999584e+00    1.20000000e+00    1.20000000e+00    3.66453118e-05
173      8.18621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.82345499e-01    1.19999601e+00    1.20000000e+00    1.20000000e+00    3.49462033e-05
174      8.23621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.88345499e-01    1.19999617e+00    1.20000000e+00    1.20000000e+00    3.33572966e-05
175      8.28621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.94345499e-01    1.19999633e+00    1.20000000e+00    1.20000000e+00    3.18680241e-05
176      8.33621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00034550e+00    1.19999647e+00    1.20000000e+00    1.20000000e+00    3.04717630e-05
177      8.38621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00634550e+00    1.19999661e+00    1.20000000e+00    1.20000000e+00    2.91600664e-05
178      8.43621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01234550e+00    1.19999673e+00    1.20000000e+00    1.20000000e+00    2.79273690e-05
179      8.48621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01834550e+00    1.19999685e+00    1.20000000e+00    1.20000000e+00    2.67668570e-05
180      8.53621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.02434550e+00    1.19999697e+00    1.20000000e+00    1.20000000e+00    2.56738366e-05
181      8.58621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03034550e+00    1.19999707e+00    1.20000000e+00    1.20000000e+00    2.46427636e-05
182      8.63621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03634550e+00    1.19999718e+00    1.20000000e+00    1.20000000e+00    2.36696656e-05
183      8.68621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04234550e+00    1.19999727e+00    1.20000000e+00    1.20000000e+00    2.27499947e-05
184      8.73621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04834550e+00    1.19999737e+00    1.20000000e+00    1.20000000e+00    2.18803773e-05
185      8.78621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.05434550e+00    1.19999745e+00    1.20000000e+00    1.20000000e+00    2.10570545e-05
186      8.83621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06034550e+00    1.19999754e+00    1.20000000e+00    1.20000000e+00    2.02771512e-05
187      8.88621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06634550e+00    1.19999761e+00    1.20000000e+00    1.20000000e+00    1.95375389e-05
188      8.93621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07234550e+00    1.19999769e+00    1.20000000e+00    1.20000000e+00    1.88357590e-05
189      8.98621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07834550e+00    1.19999776e+00    1.20000000e+00    1.20000000e+00    1.81691903e-05
190      9.03621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08434550e+00    1.19999783e+00    1.20000000e+00    1.20000000e+00    1.75357234e-05
191      9.08621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09034550e+00    1.19999790e+00    1.20000000e+00    1.20000000e+00    1.69331486e-05
192      9.13621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09634550e+00    1.19999796e+00    1.20000000e+00    1.20000000e+00    1.63596504e-05
193      9.18621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10234550e+00    1.19999802e+00    1.20000000e+00    1.20000000e+00    1.58133549e-05
194      9.23621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10834550e+00    1.19999808e+00    1.20000000e+00    1.20000000e+00    1.52926947e-05
195      9.28621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11434550e+00    1.19999813e+00    1.20000000e+00    1.20000000e+00    1.47960723e-05
196      9.33621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12034550e+00    1.19999818e+00    1.20000000e+00    1.20000000e+00    1.43221299e-05
197      9.38621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12634550e+00    1.19999823e+00    1.20000000e+00    1.20000000e+00    1.38694990e-05
198      9.43621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13234550e+00    1.19999828e+00    1.20000000e+00    1.20000000e+00    1.34369999e-05
199      9.48621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13834550e+00    1.19999833e+00    1.20000000e+00    1.20000000e+00    1.30234544e-05
200      9.53621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14434550e+00    1.19999837e+00    1.20000000e+00    1.20000000e+00    1.26278345e-05
201      9.58621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.15034550e+00    1.19999841e+00    1.20000000e+00    1.20000000e+00    1.22491218e-05
202      9.63621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.15634550e+00    1.19999846e+00    1.20000000e+00    1.20000000e+00    1.18864176e-05
203      9.68621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.16234550e+00    1.19999849e+00    1.20000000e+00    1.20000000e+00    1.15388377e-05
204      9.73621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.16834550e+00    1.19999853e+00    1.20000000e+00    1.20000000e+00    1.12055947e-05
205      9.78621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.17434550e+00    1.19999857e+00    1.20000000e+00    1.20000000e+00    1.08859178e-05
206      9.83621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.18034550e+00    1.19999860e+00    1.20000000e+00    1.20000000e+00    1.05791150e-05
207      9.88621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.18634550e+00    1.19999864e+00    1.20000000e+00    1.20000000e+00    1.02845120e-05
208      9.93621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.19234550e+00    1.19999867e+00    1.20000000e+00    1.20000000e+00    1.00014990e-05
209      9.98621249e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.19834550e+00    1.19999870e+00    1.20000000e+00    1.20000000e+00    9.72948426e-06
210      1.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999871e+00    1.20000000e+00    1.20000000e+00    9.65634763e-06
211      1.00050000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999871e+00    1.20000000e+00    1.20000000e+00    9.63182837e-06
212      1.00150000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999872e+00    1.20000000e+00    1.20000000e+00    9.58554681e-06
213      1.00350000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999873e+00    1.20000000e+00    1.20000000e+00    9.49584180e-06
214      1.00750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999876e+00    1.20000000e+00    1.20000000e+00    9.32460897e-06
215      1.01250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999878e+00    1.20000000e+00    1.20000000e+00    9.11725090e-06
216      1.01750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999881e+00    1.20000000e+00    1.20000000e+00    8.91668819e-06
217      1.02250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999884e+00    1.20000000e+00    1.20000000e+00    8.72267733e-06
218      1.02750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999886e+00    1.20000000e+00    1.20000000e+00    8.53494273e-06
219      1.03250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999889e+00    1.20000000e+00    1.20000000e+00    8.35319141e-06
220      1.03750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999891e+00    1.20000000e+00    1.20000000e+00    8.17720114e-06
221      1.04250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999894e+00    1.20000000e+00    1.20000000e+00    8.00670245e-06
222      1.04750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999896e+00    1.20000000e+00    1.20000000e+00    7.84149528e-06
223      1.05250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999898e+00    1.20000000e+00    1.20000000e+00    7.68133964e-06
224      1.05750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999900e+00    1.20000000e+00    1.20000000e+00    7.52605221e-06
225      1.06250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999902e+00    1.20000000e+00    1.20000000e+00    7.37541957e-06
226      1.06750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999904e+00    1.20000000e+00    1.20000000e+00    7.22927340e-06
227      1.07250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999906e+00    1.20000000e+00    1.20000000e+00    7.08742334e-06
228      1.07750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999908e+00    1.20000000e+00    1.20000000e+00    6.94971487e-06
229      1.08250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999910e+00    1.20000000e+00    1.20000000e+00    6.81597758e-06
230      1.08750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999912e+00    1.20000000e+00    1.20000000e+00    6.68606963e-06
231      1.09250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999913e+00    1.20000000e+00    1.20000000e+00    6.55983796e-06
232      1.09750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999915e+00    1.20000000e+00    1.20000000e+00    6.43715238e-06
233      1.10250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999917e+00    1.20000000e+00    1.20000000e+00    6.31787496e-06
234      1.10750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999918e+00    1.20000000e+00    1.20000000e+00    6.20188617e-06
235      1.11250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999920e+00    1.20000000e+00    1.20000000e+00    6.08906134e-06
236      1.11750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999921e+00    1.20000000e+00    1.20000000e+00    5.97929070e-06
237      1.12250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999923e+00    1.20000000e+00    1.20000000e+00    5.87246126e-06
238      1.12750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999924e+00    1.20000000e+00    1.20000000e+00    5.76847215e-06
239      1.13250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999925e+00    1.20000000e+00    1.20000000e+00    5.66722067e-06
240      1.13750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999927e+00    1.20000000e+00    1.20000000e+00    5.56861411e-06
241      1.14250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999928e+00    1.20000000e+00    1.20000000e+00    5.47255890e-06
242      1.14750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999929e+00    1.20000000e+00    1.20000000e+00    5.37896974e-06
243      1.15250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999931e+00    1.20000000e+00    1.20000000e+00    5.28776121e-06
244      1.15750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999932e+00    1.20000000e+00    1.20000000e+00    5.19885474e-06
245      1.16250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999933e+00    1.20000000e+00    1.20000000e+00    5.11217219e-06
246      1.16750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999934e+00    1.20000000e+00    1.20000000e+00    5.02764116e-06
247      1.17250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999935e+00    1.20000000e+00    1.20000000e+00    4.94519002e-06
248      1.17750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999936e+00    1.20000000e+00    1.20000000e+00    4.86475197e-06
249      1.18250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999937e+00    1.20000000e+00    1.20000000e+00    4.78626122e-06
250      1.18750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999938e+00    1.20000000e+00    1.20000000e+00    4.70965611e-06
251      1.19250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999939e+00    1.20000000e+00    1.20000000e+00    4.63487612e-06
252      1.19750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999940e+00    1.20000000e+00    1.20000000e+00    4.56186424e-06
253      1.20250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999941e+00    1.20000000e+00    1.20000000e+00    4.49056472e-06
254      1.20750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999942e+00    1.20000000e+00    1.20000000e+00    4.42092482e-06
255      1.21250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999943e+00    1.20000000e+00    1.20000000e+00    4.35289307e-06
256      1.21750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999944e+00    1.20000000e+00    1.20000000e+00    4.28642066e-06
257      1.22250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999945e+00    1.20000000e+00    1.20000000e+00    4.22146001e-06
258      1.22750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999946e+00    1.20000000e+00    1.20000000e+00    4.15796587e-06
259      1.23250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999947e+00    1.20000000e+00    1.20000000e+00    4.09589420e-06
260      1.23750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999947e+00    1.20000000e+00    1.20000000e+00    4.03520303e-06
261      1.24250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999948e+00    1.20000000e+00    1.20000000e+00    3.97585154e-06
262      1.24750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999949e+00    1.20000000e+00    1.20000000e+00    3.91780075e-06
263      1.25250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999950e+00    1.20000000e+00    1.20000000e+00    3.86101279e-06
264      1.25750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999950e+00    1.20000000e+00    1.20000000e+00    3.80545141e-06
265      1.26250000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999951e+00    1.20000000e+00    1.20000000e+00    3.75108144e-06
266      1.26750000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999952e+00    1.20000000e+00    1.20000000e+00    3.69786915e-06
