Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)              V(C)       
13234    5.02525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62595325e-09    0.00000000e+00
13235    5.02575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62569569e-09    0.00000000e+00
13236    5.02625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62543830e-09    0.00000000e+00
13237    5.02675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62518095e-09    0.00000000e+00
13238    5.02725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62492370e-09    0.00000000e+00
13239    5.02775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62466656e-09    0.00000000e+00
13240    5.02825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62440959e-09    0.00000000e+00
13241    5.02875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62415273e-09    0.00000000e+00
13242    5.02925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62389601e-09    0.00000000e+00
13243    5.02975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62363942e-09    0.00000000e+00
13244    5.03025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62338302e-09    0.00000000e+00
13245    5.03075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62312659e-09    0.00000000e+00
13246    5.03125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62287054e-09    0.00000000e+00
13247    5.03175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62261430e-09    0.00000000e+00
13248    5.03225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62235837e-09    0.00000000e+00
13249    5.03275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62210271e-09    0.00000000e+00
13250    5.03325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62184694e-09    0.00000000e+00
13251    5.03375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62159144e-09    0.00000000e+00
13252    5.03425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62133584e-09    0.00000000e+00
13253    5.03475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62108057e-09    0.00000000e+00
13254    5.03525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62082540e-09    0.00000000e+00
13255    5.03575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62057030e-09    0.00000000e+00
13256    5.03625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62031541e-09    0.00000000e+00
13257    5.03675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62006059e-09    0.00000000e+00
13258    5.03725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61980581e-09    0.00000000e+00
13259    5.03775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61955134e-09    0.00000000e+00
13260    5.03825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61929690e-09    0.00000000e+00
13261    5.03875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61904260e-09    0.00000000e+00
13262    5.03925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61878841e-09    0.00000000e+00
13263    5.03975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61853434e-09    0.00000000e+00
13264    5.04025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61828040e-09    0.00000000e+00
13265    5.04075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61802664e-09    0.00000000e+00
13266    5.04125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61777286e-09    0.00000000e+00
13267    5.04175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61751944e-09    0.00000000e+00
13268    5.04225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61726594e-09    0.00000000e+00
13269    5.04275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61701274e-09    0.00000000e+00
13270    5.04325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61675945e-09    0.00000000e+00
13271    5.04375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61650649e-09    0.00000000e+00
13272    5.04425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61625349e-09    0.00000000e+00
13273    5.04475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61600068e-09    0.00000000e+00
13274    5.04525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61574802e-09    0.00000000e+00
13275    5.04575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61549539e-09    0.00000000e+00
13276    5.04625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61524309e-09    0.00000000e+00
13277    5.04675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61499065e-09    0.00000000e+00
13278    5.04725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61473847e-09    0.00000000e+00
13279    5.04775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61448660e-09    0.00000000e+00
13280    5.04825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61423446e-09    0.00000000e+00
13281    5.04875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61398275e-09    0.00000000e+00
13282    5.04925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61373111e-09    0.00000000e+00
13283    5.04975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61347953e-09    0.00000000e+00
13284    5.05025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61322807e-09    0.00000000e+00
13285    5.05075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61297672e-09    0.00000000e+00
13286    5.05125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61272554e-09    0.00000000e+00
13287    5.05175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61247458e-09    0.00000000e+00
13288    5.05225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61222361e-09    0.00000000e+00
13289    5.05275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61197276e-09    0.00000000e+00
13290    5.05325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61172212e-09    0.00000000e+00
13291    5.05375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61147155e-09    0.00000000e+00
13292    5.05425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61122111e-09    0.00000000e+00
13293    5.05475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61097074e-09    0.00000000e+00
13294    5.05525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61072053e-09    0.00000000e+00
13295    5.05575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61047059e-09    0.00000000e+00
13296    5.05625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.61022054e-09    0.00000000e+00
13297    5.05675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60997087e-09    0.00000000e+00
13298    5.05725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60972095e-09    0.00000000e+00
13299    5.05775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60947160e-09    0.00000000e+00
13300    5.05825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60922210e-09    0.00000000e+00
13301    5.05875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60897273e-09    0.00000000e+00
13302    5.05925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60872349e-09    0.00000000e+00
13303    5.05975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60847436e-09    0.00000000e+00
13304    5.06025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60822541e-09    0.00000000e+00
13305    5.06075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60797668e-09    0.00000000e+00
13306    5.06125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60772793e-09    0.00000000e+00
13307    5.06175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60747930e-09    0.00000000e+00
13308    5.06225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60723088e-09    0.00000000e+00
13309    5.06275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60698243e-09    0.00000000e+00
13310    5.06325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60673434e-09    0.00000000e+00
13311    5.06375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60648618e-09    0.00000000e+00
13312    5.06425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60623830e-09    0.00000000e+00
13313    5.06475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60599033e-09    0.00000000e+00
13314    5.06525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60574268e-09    0.00000000e+00
13315    5.06575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60549499e-09    0.00000000e+00
13316    5.06625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60524748e-09    0.00000000e+00
13317    5.06675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60500012e-09    0.00000000e+00
13318    5.06725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60475302e-09    0.00000000e+00
13319    5.06775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60450563e-09    0.00000000e+00
13320    5.06825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60425879e-09    0.00000000e+00
13321    5.06875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60401178e-09    0.00000000e+00
13322    5.06925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60376513e-09    0.00000000e+00
13323    5.06975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60351847e-09    0.00000000e+00
13324    5.07025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60327201e-09    0.00000000e+00
13325    5.07075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60302557e-09    0.00000000e+00
13326    5.07125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60277938e-09    0.00000000e+00
13327    5.07175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60253307e-09    0.00000000e+00
13328    5.07225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60228720e-09    0.00000000e+00
13329    5.07275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60204120e-09    0.00000000e+00
13330    5.07325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60179544e-09    0.00000000e+00
13331    5.07375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60154968e-09    0.00000000e+00
13332    5.07425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60130429e-09    0.00000000e+00
13333    5.07475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60105871e-09    0.00000000e+00
13334    5.07525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60081342e-09    0.00000000e+00
13335    5.07575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60056826e-09    0.00000000e+00
13336    5.07625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60032333e-09    0.00000000e+00
13337    5.07675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60007834e-09    0.00000000e+00
13338    5.07725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59983352e-09    0.00000000e+00
13339    5.07775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59958884e-09    0.00000000e+00
13340    5.07825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59934417e-09    0.00000000e+00
13341    5.07875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59909973e-09    0.00000000e+00
13342    5.07925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59885538e-09    0.00000000e+00
13343    5.07975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59861126e-09    0.00000000e+00
13344    5.08025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59836707e-09    0.00000000e+00
13345    5.08075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59812315e-09    0.00000000e+00
13346    5.08125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59787923e-09    0.00000000e+00
13347    5.08175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59763557e-09    0.00000000e+00
13348    5.08225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59739187e-09    0.00000000e+00
13349    5.08275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59714845e-09    0.00000000e+00
13350    5.08325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59690504e-09    0.00000000e+00
13351    5.08375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59666175e-09    0.00000000e+00
13352    5.08425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59641866e-09    0.00000000e+00
13353    5.08475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59617554e-09    0.00000000e+00
13354    5.08525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59593278e-09    0.00000000e+00
13355    5.08575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59568994e-09    0.00000000e+00
13356    5.08625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59544724e-09    0.00000000e+00
13357    5.08675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59520480e-09    0.00000000e+00
13358    5.08725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59496225e-09    0.00000000e+00
13359    5.08775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59472008e-09    0.00000000e+00
13360    5.08825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59447778e-09    0.00000000e+00
13361    5.08875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59423569e-09    0.00000000e+00
13362    5.08925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59399387e-09    0.00000000e+00
13363    5.08975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59375199e-09    0.00000000e+00
