TIME,V(_00_),V(_01_),V(_02_),V(_03_),V(_04_)
8.39844704e-12,5.58987870e-09,2.79493935e-09,2.59037435e-02,7.60526962e-01,2.94212556e-01
8.41797829e-12,5.60287841e-09,2.80143920e-09,2.63746165e-02,7.61999113e-01,2.95824954e-01
8.43750954e-12,5.61587811e-09,2.80793905e-09,2.68504825e-02,7.63467177e-01,2.97440045e-01
8.45704079e-12,5.62887781e-09,2.81443891e-09,2.73313489e-02,7.64931137e-01,2.99057795e-01
8.47657204e-12,5.64187752e-09,2.82093876e-09,2.78172228e-02,7.66390981e-01,3.00678168e-01
8.49610329e-12,5.65487722e-09,2.82743861e-09,2.83081112e-02,7.67846693e-01,3.02301131e-01
8.51563454e-12,5.66787692e-09,2.83393846e-09,2.88040206e-02,7.69298261e-01,3.03926650e-01
8.53516579e-12,5.68087663e-09,2.84043831e-09,2.93049573e-02,7.70745670e-01,3.05554692e-01
8.55469704e-12,5.69387633e-09,2.84693816e-09,2.98109270e-02,7.72188908e-01,3.07185224e-01
8.57422829e-12,5.70687603e-09,2.85343802e-09,3.03219355e-02,7.73627960e-01,3.08818215e-01
8.59375954e-12,5.71987573e-09,2.85993787e-09,3.08379880e-02,7.75062815e-01,3.10453631e-01
8.61329079e-12,5.73287544e-09,2.86643772e-09,3.13590895e-02,7.76493460e-01,3.12091440e-01
8.63282204e-12,5.74587514e-09,2.87293757e-09,3.18852446e-02,7.77919882e-01,3.13731613e-01
8.65235329e-12,5.75887484e-09,2.87943742e-09,3.24164577e-02,7.79342070e-01,3.15374117e-01
8.67188454e-12,5.77187455e-09,2.88593727e-09,3.29527329e-02,7.80760011e-01,3.17018922e-01
8.69141579e-12,5.78487425e-09,2.89243713e-09,3.34940740e-02,7.82173695e-01,3.18665998e-01
8.71094704e-12,5.79787395e-09,2.89893698e-09,3.40404843e-02,7.83583109e-01,3.20315314e-01
8.73047829e-12,5.81087366e-09,2.90543683e-09,3.45919671e-02,7.84988243e-01,3.21966842e-01
8.75000954e-12,5.82387336e-09,2.91193668e-09,3.51485252e-02,7.86389086e-01,3.23620552e-01
8.76954079e-12,5.83687306e-09,2.91843653e-09,3.57101612e-02,7.87785627e-01,3.25276415e-01
8.78907204e-12,5.84987277e-09,2.92493638e-09,3.62768773e-02,7.89177857e-01,3.26934402e-01
8.80860329e-12,5.86287247e-09,2.93143623e-09,3.68486757e-02,7.90565764e-01,3.28594486e-01
8.82813454e-12,5.87587217e-09,2.93793609e-09,3.74255579e-02,7.91949340e-01,3.30256638e-01
8.84766579e-12,5.88887187e-09,2.94443594e-09,3.80075253e-02,7.93328574e-01,3.31920832e-01
8.86719704e-12,5.90187158e-09,2.95093579e-09,3.85945793e-02,7.94703458e-01,3.33587039e-01
8.88672829e-12,5.91487128e-09,2.95743564e-09,3.91867205e-02,7.96073982e-01,3.35255233e-01
8.90625954e-12,5.92787098e-09,2.96393549e-09,3.97839496e-02,7.97440138e-01,3.36925388e-01
8.92579079e-12,5.94087069e-09,2.97043534e-09,4.03862668e-02,7.98801916e-01,3.38597477e-01
8.94532204e-12,5.95387039e-09,2.97693520e-09,4.09936723e-02,8.00159309e-01,3.40271474e-01
8.96485329e-12,5.96687009e-09,2.98343505e-09,4.16061658e-02,8.01512309e-01,3.41947354e-01
8.98438454e-12,5.97986980e-09,2.98993490e-09,4.22237467e-02,8.02860907e-01,3.43625091e-01
9.00391579e-12,5.99286950e-09,2.99643475e-09,4.28464144e-02,8.04205097e-01,3.45304661e-01
9.02344704e-12,6.00586920e-09,3.00293460e-09,4.34741676e-02,8.05544870e-01,3.46986039e-01
9.04297829e-12,6.01886891e-09,3.00943445e-09,4.41070053e-02,8.06880219e-01,3.48669200e-01
9.06250954e-12,6.03186861e-09,3.01593430e-09,4.47449258e-02,8.08211138e-01,3.50354121e-01
9.08204079e-12,6.04486831e-09,3.02243416e-09,4.53879272e-02,8.09537621e-01,3.52040778e-01
9.10157204e-12,6.05786802e-09,3.02893401e-09,4.60360076e-02,8.10859659e-01,3.53729146e-01
9.12110329e-12,6.07086772e-09,3.03543386e-09,4.66891646e-02,8.12177249e-01,3.55419204e-01
9.14063454e-12,6.08386742e-09,3.04193371e-09,4.73473956e-02,8.13490382e-01,3.57110928e-01
9.16016579e-12,6.09686712e-09,3.04843356e-09,4.80106978e-02,8.14799055e-01,3.58804296e-01
9.17969704e-12,6.10986683e-09,3.05493341e-09,4.86790682e-02,8.16103261e-01,3.60499285e-01
9.19922829e-12,6.12286653e-09,3.06143327e-09,4.93525034e-02,8.17402994e-01,3.62195873e-01
9.21875954e-12,6.13586623e-09,3.06793312e-09,5.00309999e-02,8.18698251e-01,3.63894039e-01
9.23829079e-12,6.14886594e-09,3.07443297e-09,5.07145539e-02,8.19989026e-01,3.65593761e-01
9.25782204e-12,6.16186564e-09,3.08093282e-09,5.14031615e-02,8.21275314e-01,3.67295018e-01
9.27735329e-12,6.17486534e-09,3.08743267e-09,5.20968183e-02,8.22557112e-01,3.68997789e-01
9.29688454e-12,6.18786505e-09,3.09393252e-09,5.27955198e-02,8.23834415e-01,3.70702054e-01
9.31641579e-12,6.20086475e-09,3.10043237e-09,5.34992614e-02,8.25107219e-01,3.72407791e-01
9.33594704e-12,6.21386445e-09,3.10693223e-09,5.42080382e-02,8.26375520e-01,3.74114981e-01
9.35547829e-12,6.22686416e-09,3.11343208e-09,5.49218449e-02,8.27639316e-01,3.75823604e-01
9.37500954e-12,6.23986386e-09,3.11993193e-09,5.56406762e-02,8.28898602e-01,3.77533640e-01
9.39454079e-12,6.25286356e-09,3.12643178e-09,5.63645264e-02,8.30153377e-01,3.79245070e-01
9.41407204e-12,6.26586326e-09,3.13293163e-09,5.70933899e-02,8.31403636e-01,3.80957875e-01
9.43360329e-12,6.27886297e-09,3.13943148e-09,5.78272605e-02,8.32649377e-01,3.82672036e-01
9.45313454e-12,6.29186267e-09,3.14593134e-09,5.85661321e-02,8.33890599e-01,3.84387534e-01
9.47266579e-12,6.30486237e-09,3.15243119e-09,5.93099981e-02,8.35127298e-01,3.86104351e-01
9.49219704e-12,6.31786208e-09,3.15893104e-09,6.00588520e-02,8.36359473e-01,3.87822468e-01
9.51172829e-12,6.33086178e-09,3.16543089e-09,6.08126869e-02,8.37587122e-01,3.89541869e-01
9.53125954e-12,6.34386148e-09,3.17193074e-09,6.15714956e-02,8.38810244e-01,3.91262535e-01
9.55079079e-12,6.35686119e-09,3.17843059e-09,6.23352711e-02,8.40028836e-01,3.92984448e-01
9.57032204e-12,6.36986089e-09,3.18493044e-09,6.31040058e-02,8.41242899e-01,3.94707592e-01
9.58985329e-12,6.38286059e-09,3.19143030e-09,6.38776922e-02,8.42452431e-01,3.96431949e-01
9.60938454e-12,6.39586030e-09,3.19793015e-09,6.46563222e-02,8.43657431e-01,3.98157503e-01
9.62891579e-12,6.40886000e-09,3.20443000e-09,6.54398881e-02,8.44857898e-01,3.99884237e-01
9.64844704e-12,6.42185970e-09,3.21092985e-09,6.62283815e-02,8.46053833e-01,4.01612135e-01
9.66797829e-12,6.43485941e-09,3.21742970e-09,6.70217940e-02,8.47245235e-01,4.03341180e-01
9.68750954e-12,6.44785911e-09,3.22392955e-09,6.78201172e-02,8.48432105e-01,4.05071357e-01
9.70704079e-12,6.46085881e-09,3.23042941e-09,6.86233422e-02,8.49614441e-01,4.06802651e-01
9.72657204e-12,6.47385851e-09,3.23692926e-09,6.94314601e-02,8.50792246e-01,4.08535044e-01
9.74610329e-12,6.48685822e-09,3.24342911e-09,7.02444619e-02,8.51965519e-01,4.10268523e-01
9.76563454e-12,6.49985792e-09,3.24992896e-09,7.10623383e-02,8.53134261e-01,4.12003073e-01
9.78516579e-12,6.51285762e-09,3.25642881e-09,7.18850797e-02,8.54298473e-01,4.13738677e-01
9.80469704e-12,6.52585733e-09,3.26292866e-09,7.27126768e-02,8.55458157e-01,4.15475322e-01
9.82422829e-12,6.53885703e-09,3.26942851e-09,7.35451195e-02,8.56613314e-01,4.17212994e-01
9.84375954e-12,6.55185673e-09,3.27592837e-09,7.43823982e-02,8.57763944e-01,4.18951677e-01
9.86329079e-12,6.56485644e-09,3.28242822e-09,7.52245026e-02,8.58910050e-01,4.20691357e-01
9.88282204e-12,6.57785614e-09,3.28892807e-09,7.60714225e-02,8.60051634e-01,4.22432022e-01
9.90235329e-12,6.59085584e-09,3.29542792e-09,7.69231475e-02,8.61188698e-01,4.24173656e-01
9.92188454e-12,6.60385555e-09,3.30192777e-09,7.77796672e-02,8.62321244e-01,4.25916247e-01
9.94141579e-12,6.61685525e-09,3.30842762e-09,7.86409707e-02,8.63449274e-01,4.27659781e-01
9.96094704e-12,6.62985495e-09,3.31492748e-09,7.95070472e-02,8.64572791e-01,4.29404245e-01
9.98047829e-12,6.64285465e-09,3.32142733e-09,8.03778858e-02,8.65691798e-01,4.31149626e-01
1.00000095e-11,6.65585436e-09,3.32792718e-09,8.12534753e-02,8.66806297e-01,4.32895911e-01
1.00195408e-11,6.66885406e-09,3.33442703e-09,8.21338045e-02,8.67916291e-01,4.34643088e-01
1.00390720e-11,6.68185376e-09,3.34092688e-09,8.30188619e-02,8.69021784e-01,4.36391143e-01
1.00586033e-11,6.69485347e-09,3.34742673e-09,8.39086360e-02,8.70122780e-01,4.38140065e-01
1.00781345e-11,6.70785317e-09,3.35392659e-09,8.48031151e-02,8.71219281e-01,4.39889842e-01
1.00976658e-11,6.72085287e-09,3.36042644e-09,8.57022874e-02,8.72311291e-01,4.41640461e-01
1.01171970e-11,6.73385258e-09,3.36692629e-09,8.66061410e-02,8.73398814e-01,4.43391910e-01
1.01367283e-11,6.74685228e-09,3.37342614e-09,8.75146638e-02,8.74481854e-01,4.45144179e-01
1.01562595e-11,6.75985198e-09,3.37992599e-09,8.84278436e-02,8.75560416e-01,4.46897255e-01
1.01757908e-11,6.77285169e-09,3.38642584e-09,8.93456682e-02,8.76634503e-01,4.48651127e-01
1.01953220e-11,6.78585139e-09,3.39292569e-09,9.02681250e-02,8.77704120e-01,4.50405784e-01
1.02148533e-11,6.79885109e-09,3.39942555e-09,9.11952016e-02,8.78769271e-01,4.52161215e-01
1.02343845e-11,6.81185079e-09,3.40592540e-09,9.21268853e-02,8.79829962e-01,4.53917408e-01
1.02539158e-11,6.82485050e-09,3.41242525e-09,9.30631633e-02,8.80886197e-01,4.55674354e-01
1.02734470e-11,6.83785020e-09,3.41892510e-09,9.40040227e-02,8.81937981e-01,4.57432042e-01
1.02929783e-11,6.85084990e-09,3.42542495e-09,9.49494506e-02,8.82985319e-01,4.59190460e-01
1.03125095e-11,6.86384961e-09,3.43192480e-09,9.58994338e-02,8.84028216e-01,4.60949600e-01
1.03320408e-11,6.87684931e-09,3.43842466e-09,9.68539592e-02,8.85066679e-01,4.62709450e-01
1.03515720e-11,6.88984901e-09,3.44492451e-09,9.78130133e-02,8.86100712e-01,4.64470001e-01
1.03711033e-11,6.90284872e-09,3.45142436e-09,9.87765829e-02,8.87130321e-01,4.66231243e-01
1.03906345e-11,6.91584842e-09,3.45792421e-09,9.97446545e-02,8.88155512e-01,4.67993165e-01
1.04101658e-11,6.92884812e-09,3.46442406e-09,1.00717214e-01,8.89176291e-01,4.69755759e-01
1.04296970e-11,6.94184783e-09,3.47092391e-09,1.01694249e-01,8.90192663e-01,4.71519015e-01
1.04492283e-11,6.95484753e-09,3.47742376e-09,1.02675744e-01,8.91204636e-01,4.73282923e-01
1.04687595e-11,6.96784723e-09,3.48392362e-09,1.03661687e-01,8.92212215e-01,4.75047474e-01
1.04882908e-11,6.98084693e-09,3.49042347e-09,1.04652062e-01,8.93215407e-01,4.76812660e-01
1.05078220e-11,6.99384664e-09,3.49692332e-09,1.05646856e-01,8.94214218e-01,4.78578471e-01
1.05273533e-11,7.00684634e-09,3.50342317e-09,1.06646055e-01,8.95208656e-01,4.80344898e-01
1.05468845e-11,7.01984604e-09,3.50992302e-09,1.07649645e-01,8.96198726e-01,4.82111932e-01
1.05664158e-11,7.03284575e-09,3.51642287e-09,1.08657611e-01,8.97184435e-01,4.83879566e-01
1.05859470e-11,7.04584545e-09,3.52292273e-09,1.09669940e-01,8.98165792e-01,4.85647790e-01
1.06054783e-11,7.05884515e-09,3.52942258e-09,1.10686615e-01,8.99142802e-01,4.87416596e-01
1.06250095e-11,7.07184486e-09,3.53592243e-09,1.11707624e-01,9.00115473e-01,4.89185976e-01
1.06445408e-11,7.08484456e-09,3.54242228e-09,1.12732951e-01,9.01083812e-01,4.90955922e-01
1.06640720e-11,7.09784426e-09,3.54892213e-09,1.13762582e-01,9.02047827e-01,4.92726426e-01
1.06836033e-11,7.11084397e-09,3.55542198e-09,1.14796502e-01,9.03007525e-01,4.94497479e-01
1.07031345e-11,7.12384367e-09,3.56192183e-09,1.15834696e-01,9.03962914e-01,4.96269074e-01
1.07226658e-11,7.13684337e-09,3.56842169e-09,1.16877150e-01,9.04914002e-01,4.98041203e-01
1.07421970e-11,7.14984307e-09,3.57492154e-09,1.17923848e-01,9.05860796e-01,4.99813859e-01
1.07617283e-11,7.16284278e-09,3.58142139e-09,1.18974775e-01,9.06803304e-01,5.01587025e-01
1.07812595e-11,7.17584248e-09,3.58792124e-09,1.20029917e-01,9.07741535e-01,5.03360661e-01
1.08007908e-11,7.25182181e-09,3.59442109e-09,1.21089259e-01,9.08675496e-01,5.05134714e-01
1.08203220e-11,1.12822029e-08,3.60092094e-09,1.22152784e-01,9.09605196e-01,5.06909132e-01
1.08398533e-11,2.91338596e-08,3.60742080e-09,1.23220479e-01,9.10530642e-01,5.08683861e-01
1.08593845e-11,7.28832556e-08,3.61392065e-09,1.24292327e-01,9.11451844e-01,5.10458850e-01
1.08789158e-11,1.54605816e-07,3.62042050e-09,1.25368314e-01,9.12368810e-01,5.12234047e-01
1.08984470e-11,2.86375443e-07,3.62692035e-09,1.26448424e-01,9.13281548e-01,5.14009401e-01
1.09179783e-11,4.80264027e-07,3.63342020e-09,1.27532641e-01,9.14190067e-01,5.15784860e-01
1.09375095e-11,7.48340965e-07,3.63992005e-09,1.28620951e-01,9.15094375e-01,5.17560375e-01
1.09570408e-11,1.10267267e-06,3.64641990e-09,1.29713338e-01,9.15994482e-01,5.19335895e-01
1.09765720e-11,1.55532210e-06,3.65291976e-09,1.30809785e-01,9.16890396e-01,5.21111370e-01
1.09961033e-11,2.11834824e-06,3.65941961e-09,1.31910279e-01,9.17782127e-01,5.22886752e-01
1.10156345e-11,2.80380565e-06,3.66591946e-09,1.33014802e-01,9.18669682e-01,5.24661991e-01
1.10351658e-11,3.62374395e-06,3.67241931e-09,1.34123340e-01,9.19553072e-01,5.26437038e-01
1.10546970e-11,4.59020736e-06,3.67891916e-09,1.35235876e-01,9.20432306e-01,5.28211847e-01
1.10742283e-11,5.71523419e-06,3.68541901e-09,1.36352396e-01,9.21307392e-01,5.29986368e-01
1.10937595e-11,7.01085636e-06,3.69191887e-09,1.37472882e-01,9.22178340e-01,5.31760555e-01
1.11132908e-11,8.48909892e-06,3.69841872e-09,1.38597320e-01,9.23045160e-01,5.33534360e-01
1.11328220e-11,1.01619796e-05,3.70491857e-09,1.39725694e-01,9.23907860e-01,5.35307738e-01
1.11523533e-11,1.20415081e-05,3.71141842e-09,1.40857987e-01,9.24766451e-01,5.37080642e-01
1.11718845e-11,1.41396861e-05,3.71791827e-09,1.41994185e-01,9.25620942e-01,5.38853026e-01
1.11914158e-11,1.64685062e-05,3.72441812e-09,1.43134270e-01,9.26471342e-01,5.40624845e-01
1.12109470e-11,1.90399518e-05,3.73091797e-09,1.44278228e-01,9.27317661e-01,5.42396053e-01
1.12304783e-11,2.18659964e-05,3.73741783e-09,1.45426042e-01,9.28159909e-01,5.44166607e-01
1.12500095e-11,2.49586035e-05,3.74391768e-09,1.46577696e-01,9.28998096e-01,5.45936463e-01
1.12695408e-11,2.83297254e-05,3.75041753e-09,1.47733174e-01,9.29832232e-01,5.47705575e-01
1.12890720e-11,3.19913037e-05,3.75691738e-09,1.48892461e-01,9.30662326e-01,5.49473902e-01
1.13086033e-11,3.59552678e-05,3.76341723e-09,1.50055540e-01,9.31488388e-01,5.51241399e-01
1.13281345e-11,4.02335350e-05,3.76991708e-09,1.51222395e-01,9.32310429e-01,5.53008025e-01
1.13476658e-11,4.48380101e-05,3.77641694e-09,1.52393011e-01,9.33128458e-01,5.54773737e-01
1.13671970e-11,4.97805846e-05,3.78291679e-09,1.53567370e-01,9.33942486e-01,5.56538493e-01
1.13867283e-11,5.50731363e-05,3.78941664e-09,1.54745458e-01,9.34752523e-01,5.58302252e-01
1.14062595e-11,6.07275289e-05,3.79591649e-09,1.55927258e-01,9.35558578e-01,5.60064973e-01
1.14257908e-11,6.67556115e-05,3.80241634e-09,1.57112754e-01,9.36360663e-01,5.61826614e-01
1.14453220e-11,7.31692181e-05,3.80891619e-09,1.58301929e-01,9.37158787e-01,5.63587136e-01
1.14648533e-11,7.99801670e-05,3.81541604e-09,1.59494769e-01,9.37952961e-01,5.65346499e-01
1.14843845e-11,8.72002608e-05,3.82191590e-09,1.60691256e-01,9.38743195e-01,5.67104663e-01
1.15039158e-11,9.48412851e-05,3.82841575e-09,1.61891375e-01,9.39529500e-01,5.68861590e-01
1.15234470e-11,1.02915009e-04,3.83491560e-09,1.63095109e-01,9.40311885e-01,5.70617239e-01
1.15429783e-11,1.11433183e-04,3.84141545e-09,1.64302443e-01,9.41090362e-01,5.72371573e-01
1.15625095e-11,1.20407542e-04,3.84791530e-09,1.65513360e-01,9.41864941e-01,5.74124554e-01
1.15820408e-11,1.29849800e-04,3.85441515e-09,1.66727844e-01,9.42635633e-01,5.75876145e-01
1.16015720e-11,1.39771654e-04,3.86091500e-09,1.67945879e-01,9.43402448e-01,5.77626307e-01
1.16211033e-11,1.50184779e-04,3.86741486e-09,1.69167450e-01,9.44165396e-01,5.79375004e-01
1.16406345e-11,1.61100833e-04,3.87391471e-09,1.70392539e-01,9.44924488e-01,5.81122200e-01
1.16601658e-11,1.72531453e-04,3.88041456e-09,1.71621131e-01,9.45679736e-01,5.82867858e-01
1.16796970e-11,1.84488255e-04,3.88691441e-09,1.72853210e-01,9.46431149e-01,5.84611943e-01
1.16992283e-11,1.96982832e-04,3.89341426e-09,1.74088759e-01,9.47178739e-01,5.86354419e-01
1.17187595e-11,2.10026759e-04,3.89991411e-09,1.75327763e-01,9.47922516e-01,5.88095251e-01
1.17382908e-11,2.23631585e-04,3.90641397e-09,1.76570206e-01,9.48662491e-01,5.89834405e-01
1.17578220e-11,2.37808839e-04,3.91291382e-09,1.77816071e-01,9.49398675e-01,5.91571846e-01
1.17773533e-11,2.52570027e-04,3.91941367e-09,1.79065342e-01,9.50131078e-01,5.93307540e-01
1.17968845e-11,2.67926629e-04,3.92591352e-09,1.80318005e-01,9.50859711e-01,5.95041455e-01
1.18164158e-11,2.83890104e-04,3.93241337e-09,1.81574041e-01,9.51584586e-01,5.96773556e-01
1.18359470e-11,3.00471884e-04,3.93891322e-09,1.82833436e-01,9.52305713e-01,5.98503811e-01
1.18554783e-11,3.17683379e-04,3.94541307e-09,1.84096173e-01,9.53023102e-01,6.00232187e-01
1.18750095e-11,3.35535970e-04,3.95191293e-09,1.85362237e-01,9.53736766e-01,6.01958653e-01
1.18945408e-11,3.54041015e-04,3.95841278e-09,1.86631612e-01,9.54446714e-01,6.03683176e-01
1.19140720e-11,3.73209846e-04,3.96491263e-09,1.87904281e-01,9.55152959e-01,6.05405726e-01
1.19336033e-11,3.93053766e-04,3.97141248e-09,1.89180229e-01,9.55855509e-01,6.07126271e-01
1.19531345e-11,4.13584052e-04,3.97791233e-09,1.90459440e-01,9.56554378e-01,6.08844781e-01
1.19726658e-11,4.34811955e-04,3.98441218e-09,1.91741898e-01,9.57249575e-01,6.10561225e-01
1.19921970e-11,4.56748696e-04,3.99091204e-09,1.93027587e-01,9.57941112e-01,6.12275574e-01
1.20117283e-11,4.79405468e-04,3.99741189e-09,1.94316491e-01,9.58628999e-01,6.13987798e-01
1.20312595e-11,5.02793435e-04,4.00391174e-09,1.95608595e-01,9.59313248e-01,6.15697867e-01
1.20507908e-11,5.26923733e-04,4.01041159e-09,1.96903883e-01,9.59993869e-01,6.17405753e-01
1.20703220e-11,5.51807467e-04,4.01691144e-09,1.98202339e-01,9.60670874e-01,6.19111428e-01
1.20898533e-11,5.77455712e-04,4.02341129e-09,1.99503947e-01,9.61344273e-01,6.20814863e-01
1.21093845e-11,6.03879514e-04,4.02991114e-09,2.00808691e-01,9.62014078e-01,6.22516031e-01
1.21289158e-11,6.31089884e-04,4.03641100e-09,2.02116557e-01,9.62680300e-01,6.24214903e-01
1.21484470e-11,6.59097806e-04,4.04291085e-09,2.03427528e-01,9.63342949e-01,6.25911454e-01
1.21679783e-11,6.87914231e-04,4.04941070e-09,2.04741588e-01,9.64002037e-01,6.27605655e-01
1.21875095e-11,7.17550075e-04,4.05591055e-09,2.06058723e-01,9.64657574e-01,6.29297481e-01
1.22070408e-11,7.48016225e-04,4.06241040e-09,2.07378916e-01,9.65309573e-01,6.30986906e-01
1.22265720e-11,7.79323533e-04,4.06891025e-09,2.08702152e-01,9.65958043e-01,6.32673904e-01
1.22461033e-11,8.11482818e-04,4.07541011e-09,2.10028416e-01,9.66602995e-01,6.34358449e-01
1.22656345e-11,8.44504865e-04,4.08190996e-09,2.11357692e-01,9.67244441e-01,6.36040517e-01
1.22851658e-11,8.78400424e-04,4.08840981e-09,2.12689964e-01,9.67882392e-01,6.37720083e-01
1.23046970e-11,9.13180211e-04,4.09490966e-09,2.14025218e-01,9.68516859e-01,6.39397122e-01
1.23242283e-11,9.48854908e-04,4.10140951e-09,2.15363437e-01,9.69147852e-01,6.41071610e-01
1.23437595e-11,9.85435160e-04,4.10790936e-09,2.16704607e-01,9.69775384e-01,6.42743524e-01
1.23632908e-11,1.02293158e-03,4.11440921e-09,2.18048712e-01,9.70399463e-01,6.44412840e-01
1.23828220e-11,1.06135473e-03,4.12090907e-09,2.19395738e-01,9.71020103e-01,6.46079535e-01
1.24023533e-11,1.10071516e-03,4.12740892e-09,2.20745668e-01,9.71637313e-01,6.47743587e-01
1.24218845e-11,1.14102336e-03,4.13390877e-09,2.22098488e-01,9.72251104e-01,6.49404972e-01
1.24414158e-11,1.18228979e-03,4.14040862e-09,2.23454182e-01,9.72861488e-01,6.51063670e-01
1.24609470e-11,1.22452489e-03,4.14690847e-09,2.24812735e-01,9.73468476e-01,6.52719658e-01
1.24804783e-11,1.26773903e-03,4.15340832e-09,2.26174133e-01,9.74072078e-01,6.54372914e-01
1.25000095e-11,1.31194256e-03,4.15990818e-09,2.27538360e-01,9.74672305e-01,6.56023419e-01
1.25195408e-11,1.35714580e-03,4.16640803e-09,2.28905401e-01,9.75269168e-01,6.57671150e-01
1.25390720e-11,1.40335901e-03,4.17290788e-09,2.30275242e-01,9.75862678e-01,6.59316087e-01
1.25586033e-11,1.45059241e-03,4.17940773e-09,2.31647867e-01,9.76452846e-01,6.60958211e-01
1.25781345e-11,1.49885621e-03,4.18590758e-09,2.33023261e-01,9.77039683e-01,6.62597501e-01
1.25976658e-11,1.54816054e-03,4.19240743e-09,2.34401410e-01,9.77623199e-01,6.64233937e-01
1.26171970e-11,1.59851553e-03,4.19890728e-09,2.35782299e-01,9.78203405e-01,6.65867502e-01
1.26367283e-11,1.64993122e-03,4.20540714e-09,2.37165914e-01,9.78780313e-01,6.67498175e-01
1.26562595e-11,1.70241766e-03,4.21190699e-09,2.38552238e-01,9.79353933e-01,6.69125938e-01
1.26757908e-11,1.75598482e-03,4.21840684e-09,2.39941259e-01,9.79924275e-01,6.70750772e-01
1.26953220e-11,1.81064265e-03,4.22490669e-09,2.41332960e-01,9.80491350e-01,6.72372660e-01
1.27148533e-11,1.86640104e-03,4.23140654e-09,2.42727328e-01,9.81055170e-01,6.73991585e-01
1.27343845e-11,1.92326986e-03,4.23790639e-09,2.44124349e-01,9.81615744e-01,6.75607527e-01
1.27539158e-11,1.98125890e-03,4.24440625e-09,2.45524007e-01,9.82173084e-01,6.77220472e-01
1.27734470e-11,2.04037796e-03,4.25090610e-09,2.46926288e-01,9.82727200e-01,6.78830400e-01
1.27929783e-11,2.10063674e-03,4.25740595e-09,2.48331177e-01,9.83278102e-01,6.80437297e-01
1.28125095e-11,2.16204494e-03,4.26390580e-09,2.49738662e-01,9.83825802e-01,6.82041146e-01
1.28320408e-11,2.22461219e-03,4.27040565e-09,2.51148726e-01,9.84370310e-01,6.83641931e-01
1.28515720e-11,2.28834808e-03,4.27690550e-09,2.52561356e-01,9.84911636e-01,6.85239636e-01
1.28711033e-11,2.35326216e-03,4.28340535e-09,2.53976538e-01,9.85449790e-01,6.86834245e-01
1.28906345e-11,2.41936393e-03,4.28990521e-09,2.55394257e-01,9.85984785e-01,6.88425745e-01
1.29101658e-11,2.48666285e-03,4.29640506e-09,2.56814500e-01,9.86516629e-01,6.90014119e-01
1.29296970e-11,2.55516833e-03,4.30290491e-09,2.58237251e-01,9.87045333e-01,6.91599354e-01
1.29492283e-11,2.62488973e-03,4.30940476e-09,2.59662499e-01,9.87570908e-01,6.93181435e-01
1.29687595e-11,2.69583637e-03,4.31590461e-09,2.61090227e-01,9.88093365e-01,6.94760348e-01
1.29882908e-11,2.76801753e-03,4.32240446e-09,2.62520423e-01,9.88612712e-01,6.96336080e-01
1.30078220e-11,2.84144242e-03,4.32890431e-09,2.63953072e-01,9.89128962e-01,6.97908617e-01
1.30273533e-11,2.91612021e-03,4.33540417e-09,2.65388161e-01,9.89642123e-01,6.99477945e-01
1.30468845e-11,2.99206005e-03,4.34190402e-09,2.66825676e-01,9.90152207e-01,7.01044053e-01
1.30664158e-11,3.06927100e-03,4.34840387e-09,2.68265603e-01,9.90659223e-01,7.02606927e-01
1.30859470e-11,3.14776211e-03,4.35490372e-09,2.69707929e-01,9.91163183e-01,7.04166556e-01
1.31054783e-11,3.22754234e-03,4.36140357e-09,2.71152640e-01,9.91664095e-01,7.05722926e-01
1.31250095e-11,3.30862064e-03,4.36790342e-09,2.72599721e-01,9.92161970e-01,7.07276026e-01
1.31445408e-11,3.39100590e-03,4.37440328e-09,2.74049161e-01,9.92656818e-01,7.08825845e-01
